"","x","y","temp"
"1",2,2,4
"2",2,2,4
"3",2,2,4
"4",0.379112353144062,0.717156111659713,4
"5",0.379112353144062,0.717156111659713,4
"6",0.379112353144062,0.717156111659713,4
"7",1.34726080406465,1.73150480925086,4
"8",1.63973990680143,0.463686865434096,4
"9",1.5880414155236,1.52922190778805,4
"10",0.477214183064174,0.863211770865101,4
"11",1.16575182794766,1.40492660604765,4
"12",1.16575182794766,1.40492660604765,4
"13",1.16575182794766,1.40492660604765,4
"14",1.16575182794766,1.40492660604765,4
"15",0.879909544937897,0.865704531450278,4
"16",0.879909544937897,0.865704531450278,4
"17",1.12546486532924,1.8428022645111,4
"18",0.791886062461683,1.25704645025839,4
"19",1.75384528634958,1.02043562574948,4
"20",1.75384528634958,1.02043562574948,4
"21",1.75384528634958,1.02043562574948,4
"22",0.778854167784603,1.6345882732312,4
"23",1.35100447873021,0.418060482460702,4
"24",1.35100447873021,0.418060482460702,4
"25",1.35100447873021,0.418060482460702,4
"26",1.35100447873021,0.418060482460702,4
"27",0.715225609317451,1.06835586269023,4
"28",1.21827340646565,0.731878802233363,4
"29",1.21827340646565,0.731878802233363,4
"30",1.21827340646565,0.731878802233363,4
"31",1.21827340646565,0.731878802233363,4
"32",1.21827340646565,0.731878802233363,4
"33",1.21827340646565,0.731878802233363,4
"34",0.672801034893503,1.56602579287773,4
"35",0.668153810355667,1.389243104641,4
"36",0.668153810355667,1.389243104641,4
"37",1.0339292096494,0.494721457887949,4
"38",1.0339292096494,0.494721457887949,4
"39",0.782057622796477,1.28721253705083,4
"40",0.513422573245188,1.29088894940715,4
"41",0.513422573245188,1.29088894940715,4
"42",0.513422573245188,1.29088894940715,4
"43",1.31568360415891,0.592368231297211,4
"44",1.31568360415891,0.592368231297211,4
"45",1.31568360415891,0.592368231297211,4
"46",1.31568360415891,0.592368231297211,4
"47",1.31568360415891,0.592368231297211,4
"48",0.653884657535709,1.50851433699285,4
"49",0.867770594957109,0.98448595533233,4
"50",1.15520689619856,1.26105248353482,4
"51",0.317739807636434,1.30348247705466,4
"52",0.959810698608297,0.498031285930007,4
"53",0.959810698608297,0.498031285930007,4
"54",1.41956756592274,0.488282551267571,4
"55",1.04099850577233,1.30153636843888,4
"56",1.04099850577233,1.30153636843888,4
"57",1.04099850577233,1.30153636843888,4
"58",1.0641086673605,1.24616444574462,4
"59",1.0641086673605,1.24616444574462,4
"60",0.752301689832978,0.962572152965796,4
"61",1.29542413285665,0.588546490090096,4
"62",0.369286937484485,1.848153365607,4
"63",0.369286937484485,1.848153365607,4
"64",0.369286937484485,1.848153365607,4
"65",1.10514048505938,0.608398158929543,4
"66",1.10514048505938,0.608398158929543,4
"67",1.10514048505938,0.608398158929543,4
"68",1.37413499611227,0.698756352127733,4
"69",1.37413499611227,0.698756352127733,4
"70",0.848736879250413,1.36895994022479,4
"71",0.978510519556599,0.037722440211284,4
"72",0.173068297917429,1.82610469424845,4
"73",1.09716400623311,1.35265809961253,4
"74",1.09716400623311,1.35265809961253,4
"75",1.09716400623311,1.35265809961253,4
"76",1.11765754573127,0.671339220347743,4
"77",1.02469724530952,0.921857092231579,4
"78",1.02469724530952,0.921857092231579,4
"79",1.02469724530952,0.921857092231579,4
"80",1.02469724530952,0.921857092231579,4
"81",1.31095997547146,0.769582420893802,4
"82",0.85563908379522,0.336957643100277,4
"83",1.28947990930052,2.05337156647252,4
"84",1.05470174329344,0.916339969010772,4
"85",1.05470174329344,0.916339969010772,4
"86",1.05470174329344,0.916339969010772,4
"87",1.05470174329344,0.916339969010772,4
"88",0.770308362394671,1.20326189570327,4
"89",0.770308362394671,1.20326189570327,4
"90",0.702529466289944,1.00732275440058,4
"91",0.958973418190305,0.578559686024547,4
"92",0.958973418190305,0.578559686024547,4
"93",0.958973418190305,0.578559686024547,4
"94",0.465230880974923,1.19523149580487,4
"95",1.07484615986179,1.1973975562483,4
"96",1.07484615986179,1.1973975562483,4
"97",1.07484615986179,1.1973975562483,4
"98",0.616542054098287,0.503969560836589,4
"99",1.76279277994011,0.764087285346191,4
"100",0.242149841978848,1.21156786470423,4
"101",1.75554673913278,0.186750950870091,4
"102",0.601892532523979,1.4587399412777,4
"103",0.601892532523979,1.4587399412777,4
"104",1.9589850298534,0.902126950885663,4
"105",0.221294940549573,1.43480104112678,4
"106",1.62580472655186,0.935347452998229,4
"107",0.400744728228362,0.609267761311495,4
"108",1.43236447887478,1.28916110363156,4
"109",0.93235726573077,0.610838330470925,4
"110",0.93235726573077,0.610838330470925,4
"111",0.93235726573077,0.610838330470925,4
"112",1.36499139217145,1.40385622257404,4
"113",0.598046334118646,0.143596163790052,4
"114",1.39818312990029,1.34144261461969,4
"115",1.39818312990029,1.34144261461969,4
"116",1.39818312990029,1.34144261461969,4
"117",1.39818312990029,1.34144261461969,4
"118",1.08312375340025,0.550119753616949,4
"119",1.08312375340025,0.550119753616949,4
"120",0.714474719099462,1.02785768674993,4
"121",1.22124467599864,1.24410590130562,4
"122",1.22124467599864,1.24410590130562,4
"123",0.667329940053188,1.2535405767204,4
"124",1.23063182497276,0.628805755627314,4
"125",1.67377062299786,0.85545015102216,4
"126",0.861048896757381,1.86376823119851,4
"127",1.57436562446083,0.120616493282311,4
"128",1.57436562446083,0.120616493282311,4
"129",0.599937718689804,1.6825026418507,4
"130",1.77254243187835,0.887749073077338,4
"131",-0.0421061832989229,1.26482712605821,4
"132",2.17850846481422,1.31190597978127,4
"133",-0.097666495305722,0.566838175731207,4
"134",1.80554885986629,1.22606977885358,4
"135",0.569182700392337,1.38740721800525,4
"136",0.668385218038005,0.177587368583944,4
"137",0.987423928052081,1.6387885854608,4
"138",0.58425642877503,0.810254785934668,4
"139",1.35908405662288,0.833452277533958,4
"140",1.35908405662288,0.833452277533958,4
"141",0.349500358251834,1.50068831934835,4
"142",1.39861541914075,0.501963924498095,4
"143",0.0914672013041329,1.00010839884229,4
"144",0.0914672013041329,1.00010839884229,4
"145",0.0914672013041329,1.00010839884229,4
"146",0.0914672013041329,1.00010839884229,4
"147",1.43689453276706,0.553397957441672,4
"148",1.33940580307381,1.74852412617492,4
"149",-0.212733332266115,0.669641562981218,4
"150",2.20734100912627,1.18998129917243,4
"151",0.439309918678069,0.386575231290138,4
"152",0.439309918678069,0.386575231290138,4
"153",1.60897434658806,1.57596746846754,4
"154",1.60897434658806,1.57596746846754,4
"155",0.494889178471299,0.7479324649189,4
"156",0.494889178471299,0.7479324649189,4
"157",0.494889178471299,0.7479324649189,4
"158",0.709907386279981,1.18884834123138,4
"159",0.709907386279981,1.18884834123138,4
"160",0.709907386279981,1.18884834123138,4
"161",0.709907386279981,1.18884834123138,4
"162",0.709907386279981,1.18884834123138,4
"163",0.709907386279981,1.18884834123138,4
"164",1.1619831661793,0.981801150575636,4
"165",1.1619831661793,0.981801150575636,4
"166",1.1619831661793,0.981801150575636,4
"167",1.1619831661793,0.981801150575636,4
"168",1.1619831661793,0.981801150575636,4
"169",0.890200653764118,1.50088305810023,4
"170",0.650876829170143,0.523329066616999,4
"171",0.923742604065919,0.947482004171048,4
"172",1.35178674451719,0.785341630200594,4
"173",1.19011180493843,0.469474962251446,4
"174",0.0217199542043292,1.72308588972613,4
"175",1.10214446782283,1.09942271797885,4
"176",0.246333348758364,0.872402078346802,4
"177",1.61232906807211,-0.187693450871377,4
"178",1.10857220972137,2.11399639121311,4
"179",0.70999495875809,-0.0596411625408443,4
"180",0.70999495875809,-0.0596411625408443,4
"181",1.27543595377892,1.4066682346693,4
"182",1.27543595377892,1.4066682346693,4
"183",1.40163992760388,0.580167407718797,4
"184",1.40163992760388,0.580167407718797,4
"185",0.704701484187462,1.02947722184248,4
"186",0.997339538938461,1.34102104626658,4
"187",0.475350280409757,1.53157845121525,4
"188",1.45877153246915,0.63607475131816,4
"189",1.19482701991365,0.878458493225325,4
"190",0.286320095225842,0.783642837538516,4
"191",1.58189544633233,0.837005317365753,4
"192",1.58189544633233,0.837005317365753,4
"193",0.423219954520461,0.938889311587095,4
"194",2.00596703480042,1.13762998736609,4
"195",0.604201062399346,0.120196330603146,4
"196",1.31303201230578,1.61533159785518,4
"197",1.23085609351994,0.622390750767855,4
"198",1.10857569403153,1.03629951873674,4
"199",1.34323304238874,1.06971202657947,4
"200",1.34323304238874,1.06971202657947,4
"201",1.34323304238874,1.06971202657947,4
"202",1.34323304238874,1.06971202657947,4
"203",1.34323304238874,1.06971202657947,4
"204",1.34323304238874,1.06971202657947,4
"205",1.34323304238874,1.06971202657947,4
"206",1.34323304238874,1.06971202657947,4
"207",1.34323304238874,1.06971202657947,4
"208",0.387629969937911,1.04714255924019,4
"209",1.88502530357551,0.648543068105615,4
"210",1.88502530357551,0.648543068105615,4
"211",-0.199086816958474,0.524533147081047,4
"212",2.14417520333843,1.15603388571394,4
"213",-0.367839121343034,0.611696683101062,4
"214",1.69563196766785,1.44231234684636,4
"215",1.69563196766785,1.44231234684636,4
"216",1.69563196766785,1.44231234684636,4
"217",0.764325784449003,0.783037330786305,4
"218",1.36779114663721,1.20256694307859,4
"219",0.916606291923351,0.920101251304171,4
"220",0.629546595663623,2.1358235791203,4
"221",0.512266280687311,0.430313582729325,4
"222",1.22832572195362,1.07762644659917,4
"223",1.16089916008072,0.923639683214037,4
"224",1.16089916008072,0.923639683214037,4
"225",1.47789439400339,0.974853336221993,4
"226",0.897140080564931,1.52012862957348,4
"227",0.897140080564931,1.52012862957348,4
"228",0.758100962060742,-0.064140881928127,4
"229",1.37085138022685,1.35155325906204,4
"230",1.37085138022685,1.35155325906204,4
"231",1.37085138022685,1.35155325906204,4
"232",1.37085138022685,1.35155325906204,4
"233",1.37085138022685,1.35155325906204,4
"234",1.37085138022685,1.35155325906204,4
"235",1.37085138022685,1.35155325906204,4
"236",0.633987049276662,0.378599323959409,4
"237",1.23409473744316,1.47751693133179,4
"238",0.578516395896761,0.266512806523917,4
"239",1.72000866871339,1.58909621148538,4
"240",1.72000866871339,1.58909621148538,4
"241",0.380052448628639,0.519820941000236,4
"242",0.380052448628639,0.519820941000236,4
"243",0.380052448628639,0.519820941000236,4
"244",0.380052448628639,0.519820941000236,4
"245",1.13383877188065,1.03550953117185,4
"246",1.13383877188065,1.03550953117185,4
"247",0.70408423813547,0.951784418901644,4
"248",1.22653251342289,0.720686674642094,4
"249",1.39549153931074,1.29125560970422,4
"250",1.39549153931074,1.29125560970422,4
"251",1.39549153931074,1.29125560970422,4
"252",1.39549153931074,1.29125560970422,4
"253",0.964408014503444,0.799557793880225,4
"254",0.964408014503444,0.799557793880225,4
"255",1.31681913055248,1.14497766393419,4
