"","x","y","temp"
"1",4.77356821815582,5.38838526411339,1.1025
"2",4.64233483246564,5.88834334454208,1.157625
"3",4.62422210296582,6.50486119603788,1.21550625
"4",4.72614652492966,7.23083152881404,1.2762815625
"5",4.95182884193543,8.05540663382946,1.340095640625
"6",5.30237912583689,8.96496384482079,1.40710042265625
"7",5.77615339360209,9.94328722985322,1.47745544378906
"8",6.3686529233995,10.9718028214656,1.55132821597852
"9",7.07248273891029,12.0298786291756,1.62889462677744
"10",7.87737318357115,13.0951859581146,1.71033935811632
"11",8.77026725383469,14.144116969443,1.79585632602213
"12",9.73547501440014,15.1522518995254,1.88564914232324
"13",10.7548949751698,16.0948679083726,1.9799315994394
"14",11.8083007970367,16.9474801897237,2.07892817941137
"15",12.8736901420636,17.6864047808736,2.18287458838194
"16",13.9276909261454,18.2893314940114,2.29201831780104
"17",14.946018703593,18.7358945841908,2.40661923369109
"18",15.9039774490822,19.0082282007348,2.52695019537565
"19",16.7769946392415,19.0914933635896,2.65329770514443
"20",17.5411803095258,18.9743631839063,2.78596259040165
"21",18.17389870636,18.6494533236009,2.92526071992174
"22",18.6543403021428,18.1136852704993,3.07152375591782
"23",18.9640813209165,17.3685708961563,3.22509994371371
"24",19.0876175609083,16.4204079579327,3.3863549408994
"25",19.0128592177792,15.2803776937444,3.55567268794437
"26",18.7315736250937,13.9645374182375,3.73345632234159
"27",18.2397633462093,12.4937030370448,3.92012913845867
"28",17.5379678780909,10.8932186184591,4.11613559538161
"29",16.6314783593096,9.19261256002866,4.32194237515069
"30",15.5304561015047,7.4251424160761,4.53803949390822
"31",14.2499474685258,5.62723306056419,4.76494146860363
"32",12.8097895858561,3.837815493414,5.00318854203382
"33",11.2344035433711,2.09757619930448,5.25334796913551
"34",9.552474119036,0.448129476005129,5.51601536759228
"35",7.79651605245545,-1.06887322024245,5.7918161359719
"36",5.64703680569667,-2.56857412722043,6.0814069427705
"37",3.18096694034374,-3.98267424382235,6.38547728990902
"38",0.493450069407686,-5.24325902528235,6.70475115440447
"39",-2.30564789819851,-6.28592638967765,7.0399887121247
"40",-5.09594660876609,-7.05286043475722,7.39198814773094
"41",-7.75144265746757,-7.49576246252669,7.76158755511748
"42",-10.1458985890181,-7.57850028087094,8.14966693287336
"43",-12.1585118806403,-7.2793424774932,8.55715027951703
"44",-13.6796228022148,-6.59265637245939,8.98500779349288
"45",-14.6162062437684,-5.52996642541321,9.43425818316753
"46",-14.8968895764301,-4.12029349187113,9.9059710923259
"47",-14.4762470447855,-2.40972370451774,10.4012696469422
"48",-13.3381412695434,-0.460187861093387,10.9213331292893
"49",-11.4979138484096,1.65253322825139,11.4673997857538
"50",-9.00326893304079,3.84152637679209,12.0407697750415
"51",-5.93374466991667,6.01210049580419,12.6428082637936
"52",-2.39872568349009,8.0656587984557,13.2749486769832
"53",1.46599253651131,9.90395651404697,13.9386961108324
"54",5.7159618350645,11.8363300931391,14.635630916374
"55",10.2748204572564,13.8240049240903,15.3674124621927
"56",15.0554385502697,15.825023385797,16.1357830853024
"57",19.9613401805525,17.7950297444085,16.9425722395675
"58",24.888406738287,19.6881482517015,17.7897008515459
"59",29.7268374722968,21.4579393486958,18.6791858941232
"60",34.3633358998805,23.0584163651942,19.6131451888293
"61",38.683484191096,24.4451028643006,20.5938024482708
"62",42.5742615025726,25.5761088739156,21.6234925706843
"63",45.9266567958151,26.4132027343483,22.7046671992186
"64",48.638322075814,26.9228542262797,23.8399005591795
"65",50.616208373107,27.0772240727164,25.0318955871385
"66",51.7791242968697,26.8550748698389,26.2834903664954
"67",52.060155720141,26.2425790222461,27.5976648848202
"68",51.4088852108727,25.2340003542731,28.9775481290612
"69",49.7933512588963,23.8322277449303,30.4264255355142
"70",47.2016902059959,22.0491413808594,31.94774681229
"71",43.6434080708157,19.9057950175157,33.5451341529045
"72",39.150235147283,17.4324009481106,35.2223908605497
"73",33.7765232867599,14.6681081539029,36.9835104035772
"74",27.5991540592585,11.6605682865219,38.832685923756
"75",20.7169354040487,8.46528863932512,40.7743202199439
"76",13.2494747694873,5.1447760153837,42.8130362309411
"77",5.33552792088439,1.76748029989907,44.9536880424881
"78",-3.16921479541773,-1.81321664553644,47.2013724446125
"79",-11.9115799817412,-5.44635368919459,49.5614410668432
"80",-20.5100423282024,-8.9710616690219,52.0395131201854
"81",-28.5704758872176,-12.2233072727346,54.6414887761946
"82",-36.1660954167208,-15.1381407429963,57.3735632150044
"83",-43.102758775823,-17.6331077200537,60.2422413757546
"84",NA,NA,63.2543534445423
"85",NA,NA,66.4170711167695
"86",NA,NA,69.737924672608
"87",NA,NA,73.2248209062384
"88",NA,NA,76.8860619515503
"89",NA,NA,80.7303650491278
"90",NA,NA,84.7668833015842
"91",NA,NA,89.0052274666635
"92",NA,NA,93.4554888399967
"93",NA,NA,98.1282632819965
"94",NA,NA,103.034676446096
"95",NA,NA,108.186410268401
"96",NA,NA,113.595730781821
"97",NA,NA,119.275517320912
"98",NA,NA,125.239293186958
"99",NA,NA,131.501257846306
"100",NA,NA,138.076320738621
"101",NA,NA,131.501257846306
"102",NA,NA,125.239293186958
"103",NA,NA,119.275517320912
"104",NA,NA,113.595730781821
"105",NA,NA,108.186410268401
"106",NA,NA,103.034676446096
"107",NA,NA,98.1282632819965
"108",NA,NA,93.4554888399967
"109",NA,NA,89.0052274666635
"110",NA,NA,84.7668833015842
"111",NA,NA,80.7303650491278
"112",NA,NA,76.8860619515503
"113",NA,NA,73.2248209062384
"114",NA,NA,69.737924672608
"115",NA,NA,66.4170711167695
"116",NA,NA,63.2543534445423
"117",NA,NA,60.2422413757546
"118",NA,NA,57.3735632150044
"119",NA,NA,54.6414887761946
"120",NA,NA,52.0395131201854
"121",NA,NA,49.5614410668432
"122",NA,NA,47.2013724446125
"123",NA,NA,44.9536880424881
"124",NA,NA,42.8130362309411
"125",NA,NA,40.7743202199439
"126",NA,NA,38.832685923756
"127",NA,NA,36.9835104035772
"128",NA,NA,35.2223908605497
"129",NA,NA,33.5451341529045
"130",NA,NA,31.94774681229
"131",NA,NA,30.4264255355142
"132",NA,NA,28.9775481290612
"133",NA,NA,27.5976648848202
"134",NA,NA,26.2834903664954
"135",NA,NA,25.0318955871385
"136",NA,NA,23.8399005591795
"137",NA,NA,22.7046671992186
"138",NA,NA,21.6234925706843
"139",NA,NA,20.5938024482708
"140",NA,NA,19.6131451888293
"141",NA,NA,18.6791858941232
"142",NA,NA,17.7897008515459
"143",NA,NA,16.9425722395675
"144",NA,NA,16.1357830853024
"145",NA,NA,15.3674124621927
"146",NA,NA,14.635630916374
"147",NA,NA,13.9386961108324
"148",NA,NA,13.2749486769832
"149",NA,NA,12.6428082637936
"150",NA,NA,12.0407697750415
"151",NA,NA,11.4673997857538
"152",NA,NA,10.9213331292893
"153",NA,NA,10.4012696469422
"154",NA,NA,9.9059710923259
"155",NA,NA,9.43425818316753
"156",NA,NA,8.98500779349288
"157",NA,NA,8.55715027951703
"158",NA,NA,8.14966693287336
"159",NA,NA,7.76158755511748
"160",NA,NA,7.39198814773094
"161",NA,NA,7.0399887121247
"162",NA,NA,6.70475115440447
"163",NA,NA,6.38547728990902
"164",NA,NA,6.0814069427705
"165",NA,NA,5.7918161359719
"166",NA,NA,5.51601536759228
"167",NA,NA,5.25334796913551
"168",NA,NA,5.00318854203382
"169",NA,NA,4.76494146860363
"170",NA,NA,4.53803949390822
"171",NA,NA,4.32194237515069
"172",NA,NA,4.11613559538161
"173",NA,NA,3.92012913845867
"174",NA,NA,3.73345632234159
"175",NA,NA,3.55567268794437
"176",NA,NA,3.3863549408994
"177",NA,NA,3.22509994371371
"178",NA,NA,3.07152375591782
"179",NA,NA,2.92526071992174
"180",NA,NA,2.78596259040165
"181",NA,NA,2.65329770514443
"182",NA,NA,2.52695019537565
"183",NA,NA,2.40661923369109
"184",NA,NA,2.29201831780104
"185",NA,NA,2.18287458838194
"186",NA,NA,2.07892817941137
"187",NA,NA,1.9799315994394
"188",NA,NA,1.88564914232324
"189",NA,NA,1.79585632602213
"190",NA,NA,1.71033935811632
"191",NA,NA,1.62889462677744
"192",NA,NA,1.55132821597852
"193",NA,NA,1.47745544378906
"194",NA,NA,1.40710042265625
"195",NA,NA,1.340095640625
"196",NA,NA,1.2762815625
"197",NA,NA,1.21550625
"198",NA,NA,1.157625
"199",NA,NA,1.1025
"200",NA,NA,1.05
