"","x","y"
"1",2,2
"2",-0.00423715420787363,0.001701340824112
"3",2.01202807850083,1.99885579342972
"4",-0.00366449198155128,0.00229432149488296
"5",2.00130384060745,1.99579672096865
"6",0.000660868013273364,0.00303423800206915
"7",2.0021724713632,2.00176884830046
"8",0.00647297958898174,-0.000770491278621277
"9",1.99547510708074,2.0026767033274
"10",0.0124721176143964,-0.00872816137661259
"11",1.98968606257282,2.00679639903475
"12",0.00872391419366769,-0.00884124241288031
"13",1.98756634700048,2.01096091806276
"14",0.0192358354723223,-0.0117300985790707
"15",1.9705852154875,2.01904211503752
"16",0.0340955569421366,-0.0148886572440956
"17",1.96524799934852,2.01783508009262
"18",0.0375780103769983,-0.0171988094406466
"19",0.0375780103769983,-0.0171988094406466
"20",1.95772028465465,2.01757921883188
"21",0.0424285800159676,-0.0142204473563372
"22",1.95936393367222,2.00945781391714
"23",0.0438213315411959,-0.00503231606466947
"24",1.95574084290604,2.00896539786798
"25",0.0400729074409585,-0.00502363649379012
"26",1.96007787135495,1.99954248574059
"27",0.0405866503580494,0.0016029339521646
"28",1.9528665075839,2.00344500147994
"29",0.0556546878313022,-0.000236549997513213
"30",1.94693693798503,2.00184349497101
"31",0.0541383445108405,-0.00201147762856269
"32",1.94227469618825,1.9979317347106
"33",0.0491612127405023,0.00460055271009696
"34",1.9466450432339,1.995028328454
"35",0.057537141227326,0.00519834450459222
"36",1.9357916631538,2.00158034606093
"37",0.0679229387297147,0.00406310790093722
"38",1.93102552072705,2.00498497987189
"39",0.0696818517328994,-0.00875829755971957
"40",1.93434090645148,2.01536043333708
"41",0.0744500370008099,-0.014136625053107
"42",1.93095830438188,2.01858177038928
"43",0.0691933257263584,-0.016652509185592
"44",1.92763971453965,2.01331483849296
"45",0.0778229956930905,-0.0068496850953732
"46",1.92633831966767,2.00702152526253
"47",0.079921776657948,-0.00750909917473286
"48",1.9222006496534,2.01537869858139
"49",1.9222006496534,2.01537869858139
"50",0.0767299108665391,-0.00874369970072708
"51",1.9244548103714,2.00880272477699
"52",0.0809577792564905,-0.00140813172993248
"53",1.92137797725793,1.99968985548736
"54",1.92137797725793,1.99968985548736
"55",0.0789876631046094,-0.00106945424282423
"56",1.92338661884309,1.99689320547865
"57",0.0784369207041713,0.00120038628209351
"58",1.9156669723751,1.99788289949204
"59",0.0923119015710817,-0.00517567190573187
"60",1.9000383514807,2.00797347246357
"61",0.102747830649919,-0.00773842303044048
"62",1.89603972537724,2.00231937070213
"63",0.106474019598555,-0.00379561200010747
"64",1.8954355756488,1.99864073879396
"65",0.112614079834915,-0.00615081767739833
"66",1.88152869040083,2.00469170374381
"67",0.115654480365472,0.000904882080376312
"68",1.87768661518275,1.9997581521293
"69",0.124231053429887,0.000975836886971893
"70",1.87305339074283,2.00370516893694
"71",0.127956572520594,0.00300471000891145
"72",1.86663825014991,1.99900198827629
"73",0.131766660459344,-0.00426038506163051
"74",1.87216093306476,1.99812325821797
"75",0.13075224864203,0.00247192695566012
"76",1.87294145728544,1.99105252964317
"77",1.87294145728544,1.99105252964317
"78",0.128951467116913,0.0114539931535766
"79",1.87264574218483,1.98912292814416
"80",1.87264574218483,1.98912292814416
"81",0.122676947934643,0.0108164420951069
"82",1.87564308321181,1.99153317387948
"83",0.130965306758101,0.0016686297676185
"84",1.87208978931698,1.99803842186765
"85",0.121586948436272,-2.51719553645557e-06
"86",1.8787523089046,1.99886660340376
"87",0.126432848603224,3.91133628596663e-07
"88",1.87526467995931,2.00221444929151
"89",0.127563798649365,0.00175504516364389
"90",0.127563798649365,0.00175504516364389
"91",1.87584283616158,1.99914341441544
"92",0.124423253759266,0.00406084950136409
"93",1.87399894839198,2.00170220919414
"94",0.117068478086097,0.00974532447801335
"95",1.87638954429099,1.99011469123214
"96",1.87638954429099,1.99011469123214
"97",0.124739942235704,0.0112125891340549
"98",0.124739942235704,0.0112125891340549
"99",1.87836286129347,1.98338943015681
"100",0.120763073683466,0.0244033527501957
"101",1.88134774498873,1.98090850056176
"102",0.120564717484223,0.0221222895123305
"103",1.88021420952731,1.97222007031787
"104",0.11640726494106,0.0326109676993991
"105",1.88547390517452,1.96192678494331
"106",0.121418442788934,0.0443796342207583
"107",1.88723796164589,1.94455443695595
"108",0.114086984533658,0.0478767715336259
"109",1.88064357732005,1.94751309398335
"110",0.123235985783094,0.0533277773820198
"111",1.86593292432145,1.94459312985077
"112",0.133623358221462,0.06123753870489
"113",1.8598907616186,1.93636853023329
"114",0.145093738413942,0.0662274748219764
"115",1.86001846681706,1.9313565810817
"116",0.137882173276679,0.0699149994425259
"117",1.8633308149748,1.92474100179941
"118",0.136108111695178,0.0760892422969421
"119",1.86568076354598,1.92690373829581
"120",0.141686152343938,0.063269531966347
"121",1.85016788635836,1.94296492849508
"122",1.85016788635836,1.94296492849508
"123",0.145079608952107,0.0613499678160476
"124",1.85477528389551,1.9358736005922
"125",0.140305193747322,0.0642700851389484
"126",1.86426045022861,1.93461338555153
"127",0.127860482636219,0.0624438131158946
"128",1.87383295300085,1.92978059398155
"129",0.121450959404312,0.0704052042063159
"130",1.8754831002057,1.93568733434294
"131",0.121333556625917,0.06680904232281
"132",1.87671508217007,1.92982539280148
"133",0.118410728654482,0.0721105032542535
"134",1.88305835213555,1.93044033923598
"135",0.111341700199319,0.0685543765841785
"136",1.89428351389144,1.94012142373048
"137",0.104304882578696,0.057905073638143
"138",1.90022973745954,1.941219684108
"139",0.100784828675156,0.0686557434923525
"140",1.90274126716689,1.92998759551474
"141",0.0983444510549045,0.0774453463323118
"142",1.90502228767464,1.9200281997863
"143",0.0861251100433607,0.0760532147241464
"144",1.91220495266602,1.92661629929132
"145",0.0959424574395165,0.0753502163611564
"146",1.89909078720784,1.92578371381343
"147",0.0962489570308396,0.0746232034539109
"148",1.9016669446183,1.92301745161265
"149",0.0943876294043045,0.0832059647336464
"150",1.90640918868054,1.91305673486002
"151",0.0929139899384157,0.0866296405645517
"152",1.90365697655132,1.91198583627593
"153",0.0956137379724411,0.0880211675463807
"154",1.89900961215726,1.91483490856689
"155",0.100366265700478,0.0873215943186099
"156",1.89546022308811,1.91347288749944
"157",0.110401319427654,0.0828023016959649
"158",1.88942822057949,1.91465837522379
"159",0.108104848951439,0.0871387894336617
"160",1.89406235955573,1.90627427576839
"161",1.89406235955573,1.90627427576839
"162",0.10139136933007,0.0843835465197598
"163",1.89604591722029,1.91640157807058
"164",0.103750967149681,0.0767174531328465
"165",1.89418446340995,1.93166453012589
"166",0.103024259399985,0.0743356954982554
"167",1.88868874617044,1.92689370729903
"168",0.113265672255295,0.0660922133498807
"169",1.88763690362702,1.92808476864865
"170",0.121663234610724,0.0731918028204874
"171",1.87961616678979,1.92396077245673
"172",0.117981420536286,0.0764248456847398
"173",1.87816839289541,1.92699445274474
"174",0.132302716900277,0.0693329266740526
"175",1.86727338628775,1.93208717021494
"176",0.129280590811712,0.0710575769170794
"177",1.86374957023181,1.93381144421755
"178",0.138893782003624,0.061184889924162
"179",1.86281811054812,1.93305998006151
"180",0.137660960601863,0.0654921954416217
"181",1.85954949540752,1.93948095855481
"182",0.133782283576677,0.0652165386719579
"183",1.85989877436093,1.93352007466161
"184",0.142157514569091,0.0679325256808618
"185",1.85831477527579,1.9285496033989
"186",0.142064534777552,0.0717029212086904
"187",1.85983547023264,1.92578370961689
"188",0.138380235603785,0.0755689206709547
"189",1.86118969880117,1.92103446988907
"190",0.140839132974735,0.0764381884806238
"191",1.8617373452737,1.92362277772832
"192",0.136492369882874,0.0800963228573952
"193",1.85813765432275,1.91354892887168
"194",0.14096638045329,0.0901300266096174
"195",1.86589304782595,1.91067729119738
"196",0.12818671514207,0.0943323375624572
"197",1.87533990053825,1.90803314656485
"198",0.122724882442723,0.0877105117332786
"199",1.87105716279588,1.90955492412583
